season,team_id,team_code,games,mov,srs,srs_off,srs_def,sos,home_court_adv,treatment,cap
2015,1611661325,IND,34,1.8823529411764706,2.208933933933925,2.8105882465031486,-0.6016543125692237,0.32658099275745434,3.3921568627451,cap,26.0
2015,1611661317,PHO,34,2.8529411764705883,1.8428158928158935,-0.4123021884701563,2.25511808128605,-1.0101252836546948,3.3921568627451,cap,26.0
2015,1611661321,TUL,34,0.6470588235294118,0.16752136752136515,3.027938678550476,-2.860417311029111,-0.47953745600804665,3.3921568627451,cap,26.0
2015,1611661323,CON,34,-1.6176470588235294,-0.847822822822816,-0.33875787381070666,-0.5090649490121093,0.7698242360007135,3.3921568627451,cap,26.0
2015,1611661330,ATL,34,-1.9705882352941178,-1.1708304458304184,3.3109174025608867,-4.481747848391305,0.7997577894636994,3.3921568627451,cap,26.0
2015,1611661320,LAS,34,-0.9411764705882353,-1.643670593670572,-1.6922528844386275,0.048582290768055536,-0.7024941230823367,3.3921568627451,cap,26.0
2015,1611661328,SEA,34,-5.647058823529412,-5.6824786324786345,-4.536462243108525,-1.1460163893701099,-0.035419808949222364,3.3921568627451,cap,26.0
2015,1611661319,SAS,34,-8.647058823529411,-7.793670593670612,-6.60727354231248,-1.1863970513581314,0.8533882298587994,3.3921568627451,cap,26.0
2016,1611661324,MIN,34,8.823529411764707,7.6703216374269,3.3320358187134467,4.338285818713453,-1.1532077743378064,2.2352941176470686,cap,26.0
2016,1611661320,LAS,34,7.088235294117647,6.098684210526327,0.5540296052631808,5.544654605263146,-0.9895510835913202,2.2352941176470686,cap,26.0
2016,1611661317,PHO,34,1.2941176470588236,1.0643274853800921,2.663934576023369,-1.5996070906432767,-0.22979016167873145,2.2352941176470686,cap,26.0
2016,1611661329,CHI,34,0.6176470588235294,0.8230994152046831,4.799049707602336,-3.975950292397653,0.20545235638115367,2.2352941176470686,cap,26.0
2016,1611661328,SEA,34,0.6176470588235294,0.8019005847953204,-1.0855080409356699,1.8874086257309903,0.184253525971791,2.2352941176470686,cap,26.0
2016,1611661313,NYL,34,0.7941176470588235,0.5628654970760092,-0.3722130847953373,0.9350785818713465,-0.2312521499828143,2.2352941176470686,cap,26.0
2016,1611661325,IND,34,-0.38235294117647056,-0.173976608187135,-1.4073008040935688,1.2333241959064338,0.20837633298933556,2.2352941176470686,cap,26.0
2016,1611661323,CON,34,-1.3823529411764706,-1.5350877192982404,1.1486019736842223,-2.6836896929824627,-0.15273477812176983,2.2352941176470686,cap,26.0
2016,1611661322,WAS,34,-1.4705882352941178,-1.5453216374268868,-1.368494152046786,-0.17682748538010085,-0.07473340213276902,2.2352941176470686,cap,26.0
2016,1611661330,ATL,34,-2.2058823529411766,-1.7982456140350909,0.11702302631578831,-1.9152686403508792,0.40763673890608576,2.2352941176470686,cap,26.0
2016,1611661321,DAL,34,-5.588235294117647,-4.619883040935665,1.5218293128655054,-6.141712353801171,0.9683522531819815,2.2352941176470686,cap,26.0
2016,1611661319,SAS,34,-8.205882352941176,-7.348684210526308,-9.902987938596485,2.554303728070177,0.8571981424148678,2.2352941176470686,cap,26.0
2017,1611661324,MIN,34,11.117647058823529,9.061403508771924,2.696326754385968,6.365076754385956,-2.0562435500516045,3.004901960784318,cap,26.0
2017,1611661320,LAS,34,8.323529411764707,7.2748538011695745,1.1369060672514575,6.137947733918117,-1.048675610595132,3.004901960784318,cap,26.0
2017,1611661323,CON,34,4.411764705882353,3.6959064327485365,4.537536549707603,-0.8416301169590668,-0.7158582731338168,3.004901960784318,cap,26.0
2017,1611661313,NYL,34,3.1176470588235294,2.7485380116958718,-2.336147660818746,5.084685672514618,-0.3691090471276577,3.004901960784318,cap,26.0
2017,1611661322,WAS,34,0.7352941176470589,0.44517543859649766,0.19446271929825,0.2507127192982477,-0.2901186790505612,3.004901960784318,cap,26.0
2017,1611661317,PHO,34,0.0,0.27192982456141035,0.6682565789473767,-0.3963267543859663,0.27192982456141035,3.004901960784318,cap,26.0
2017,1611661328,SEA,34,0.0,-0.35745614035085804,1.196792763157898,-1.554248903508756,-0.35745614035085804,3.004901960784318,cap,26.0
2017,1611661321,DAL,34,-2.6470588235294117,-1.8304093567251343,5.767607821637432,-7.598017178362566,0.8166494668042774,3.004901960784318,cap,26.0
2017,1611661330,ATL,34,-3.764705882352941,-3.38304093567251,-2.5269371345029072,-0.8561038011696027,0.38166494668043116,3.004901960784318,cap,26.0
2017,1611661329,CHI,34,-5.117647058823529,-4.172514619883048,1.4783260233918103,-5.650840643274858,0.9451324389404814,3.004901960784318,cap,26.0
2017,1611661319,SAS,34,-6.970588235294118,-6.2258771929824315,-7.087417763157896,0.8615405701754648,0.7447110423116863,3.004901960784318,cap,26.0
2017,1611661325,IND,34,-9.205882352941176,-7.528508771929834,-5.72571271929824,-1.802796052631594,1.6773735810113415,3.004901960784318,cap,26.0
2018,1611661328,SEA,34,7.5588235294117645,6.951023391812867,4.513011695906438,2.438011695906429,-0.6078001375988977,1.4558823529411686,cap,26.0
2018,1611661323,CON,34,5.9411764705882355,4.942982456140346,5.011595394736838,-0.06861293859649198,-0.9981940144478898,1.4558823529411686,cap,26.0
2018,1611661322,WAS,34,3.0588235294117645,2.890350877192977,-0.7147203947368537,3.605071271929831,-0.16847265221878738,1.4558823529411686,cap,26.0
2018,1611661317,PHO,34,2.5294117647058822,2.3530701754385843,3.459868421052625,-1.1067982456140406,-0.17634158926729793,1.4558823529411686,cap,26.0
2018,1611661330,ATL,34,2.2941176470588234,2.0372807017543892,-0.8193804824561353,2.8566611842105245,-0.2568369453044341,1.4558823529411686,cap,26.0
2018,1611661320,LAS,34,1.911764705882353,1.8559941520467773,-3.81106542397661,5.667059576023387,-0.05577055383557572,1.4558823529411686,cap,26.0
2018,1611661321,DAL,34,1.2941176470588236,1.1878654970760394,4.514766081871342,-3.326900584795303,-0.1062521499827842,1.4558823529411686,cap,26.0
2018,1611661324,MIN,34,0.6764705882352942,0.6717836257309933,-3.669837353801166,4.341620979532159,-0.0046869625043008956,1.4558823529411686,cap,26.0
2018,1611661319,LVA,34,-2.5,-1.9364035087718996,-0.16820175438594465,-1.768201754385955,0.5635964912281004,1.4558823529411686,cap,26.0
2018,1611661329,CHI,34,-6.323529411764706,-5.614035087719314,2.209128289473683,-7.823163377192997,0.7094943240453917,1.4558823529411686,cap,26.0
2018,1611661313,NYL,34,-7.147058823529412,-6.7192982456140395,-4.776836622807015,-1.9424616228070244,0.4277605779153726,1.4558823529411686,cap,26.0
2018,1611661325,IND,34,-9.294117647058824,-8.620614035087717,-5.748327850877199,-2.8722861842105187,0.6735036119711069,1.4558823529411686,cap,26.0
2019,1611661322,WAS,34,12.0,9.795321637426902,9.722660818713454,0.07266081871344898,-2.204678362573098,3.6029411764705834,cap,26.0
2019,1611661323,CON,34,2.8823529411764706,2.951023391812873,2.353636695906437,0.5973866959064358,0.06867045063640242,3.6029411764705834,cap,26.0
2019,1611661319,LVA,34,3.411764705882353,2.7141812865497092,3.3341739766081853,-0.619992690058476,-0.6975834193326436,3.6029411764705834,cap,26.0
2019,1611661320,LAS,34,2.823529411764706,2.4247076023391925,1.0894371345029352,1.3352704678362572,-0.3988218094255136,3.6029411764705834,cap,26.0
2019,1611661324,MIN,34,2.4705882352941178,2.1103801169590666,-0.5177266081871288,2.6281067251461954,-0.3602081183350512,3.6029411764705834,cap,26.0
2019,1611661329,CHI,34,1.2941176470588236,1.4269005847953125,6.305116959064324,-4.8782163742690114,0.13278293773648886,3.6029411764705834,cap,26.0
2019,1611661328,SEA,34,-0.29411764705882354,0.08406432748538073,-4.030884502923978,4.114948830409359,0.37818197454420427,3.6029411764705834,cap,26.0
2019,1611661317,PHO,34,-1.1176470588235294,-1.137426900584782,-2.222359283625718,1.084932383040936,-0.01977984176125247,3.6029411764705834,cap,26.0
2019,1611661325,IND,34,-2.7058823529411766,-2.170321637426876,-0.9054733187134438,-1.2648483187134323,0.5355607155143005,3.6029411764705834,cap,26.0
2019,1611661321,DAL,34,-5.794117647058823,-5.084795321637424,-7.112710160818712,2.0279148391812885,0.7093223254213994,3.6029411764705834,cap,26.0
2019,1611661313,NYL,34,-7.323529411764706,-6.301900584795359,-0.5545961257310283,-5.74730445906433,1.021628826969347,3.6029411764705834,cap,26.0
