league,season,player_id,player_name,team_id,team_code,team_count,age,gp,gs,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,off_rating,def_rating,net_rating,ts_pct,efg_pct,usg_pct,ast_pct,oreb_pct,dreb_pct,reb_pct,pie,poss,pct_pts,pct_reb,pct_ast,source
WNBA,2018,1628913,Jaime Nared,1611661319,LVA,1,23.0,31,,283.2633333333333,24,80,0.3,7,31,0.226,24,28,0.857,10,36,46,14,13,2,17,26,79,7,88.5,86.1,2.3,0.428,0.344,0.156,0.08,0.031,0.111,0.071,0.065,598,0.149,0.174,0.113,nba_api:leaguedashplayerstats
WNBA,2018,203857,Jamierra Faulkner,1611661329,CHI,1,27.0,17,,360.13,46,134,0.343,19,63,0.302,18,24,0.75,5,19,24,67,8,2,35,27,129,-61,100.7,108.6,-7.9,0.446,0.414,0.214,0.324,0.015,0.053,0.034,0.057,740,0.173,0.082,0.401,nba_api:leaguedashplayerstats
WNBA,2018,202650,Jantel Lavender,1611661320,LAS,1,30.0,30,,510.74666666666667,68,159,0.428,3,16,0.188,18,20,0.9,34,77,111,22,13,7,30,41,157,-88,90.6,98.7,-8.1,0.468,0.437,0.171,0.075,0.067,0.162,0.113,0.077,1024,0.169,0.269,0.109,nba_api:leaguedashplayerstats
WNBA,2018,202662,Jasmine Thomas,1611661323,CON,1,29.0,34,,955.5533333333333,160,402,0.398,46,148,0.311,71,83,0.855,26,85,111,163,37,8,85,70,437,102,105.5,100.0,5.5,0.498,0.455,0.228,0.259,0.026,0.094,0.058,0.101,1946,0.213,0.122,0.364,nba_api:leaguedashplayerstats
WNBA,2018,1627681,Jazmon Gwathmey,1611661325,IND,1,26.0,10,,115.66333333333333,9,39,0.231,1,11,0.091,5,10,0.5,2,15,17,9,3,2,7,14,24,-56,83.5,104.6,-21.2,0.276,0.244,0.192,0.143,0.016,0.147,0.075,-0.01,230,0.125,0.181,0.237,nba_api:leaguedashplayerstats
WNBA,2018,202638,Jessica Breland,1611661330,ATL,1,31.0,34,,898.8983333333333,124,290,0.428,0,0,0.0,33,44,0.75,58,211,269,68,39,65,57,86,281,72,99.7,94.9,4.8,0.454,0.428,0.174,0.123,0.062,0.212,0.139,0.118,1845,0.153,0.323,0.159,nba_api:leaguedashplayerstats
WNBA,2018,204319,Jewell Loyd,1611661328,SEA,1,25.0,34,,1010.3566666666667,182,430,0.423,67,181,0.37,97,114,0.851,42,113,155,126,43,5,65,61,528,286,112.3,98.4,13.9,0.55,0.501,0.233,0.19,0.044,0.111,0.078,0.118,2049,0.229,0.176,0.223,nba_api:leaguedashplayerstats
WNBA,2018,1628917,JiSu Park,1611661319,LVA,1,20.0,32,,416.59833333333336,38,98,0.388,0,2,0.0,13,21,0.619,27,80,107,30,10,20,23,54,89,-30,95.0,98.1,-3.0,0.415,0.388,0.13,0.109,0.06,0.177,0.118,0.064,868,0.108,0.267,0.149,nba_api:leaguedashplayerstats
WNBA,2018,1627673,Jonquel Jones,1611661323,CON,1,25.0,34,,696.8566666666667,149,271,0.55,50,107,0.467,53,79,0.671,71,117,188,57,15,42,55,99,401,165,107.5,95.8,11.7,0.656,0.642,0.215,0.129,0.102,0.165,0.134,0.15,1420,0.263,0.28,0.162,nba_api:leaguedashplayerstats
WNBA,2018,1628886,Jordin Canada,1611661328,SEA,1,23.0,33,,542.9516666666667,65,182,0.357,10,55,0.182,48,65,0.738,9,40,49,108,30,1,56,38,188,10,93.7,93.4,0.3,0.446,0.385,0.212,0.338,0.017,0.07,0.044,0.085,1118,0.179,0.101,0.464,nba_api:leaguedashplayerstats
WNBA,2018,1628273,Kaela Davis,1611661321,DAL,1,24.0,27,,452.59833333333336,50,144,0.347,10,41,0.244,25,39,0.641,13,42,55,37,9,1,35,57,135,-12,102.9,103.8,-0.9,0.419,0.382,0.184,0.133,0.029,0.088,0.06,0.021,918,0.143,0.132,0.195,nba_api:leaguedashplayerstats
WNBA,2018,1627674,Kahleah Copper,1611661329,CHI,1,24.0,33,,523.8716666666667,81,204,0.397,24,64,0.375,49,56,0.875,17,56,73,20,10,6,32,45,235,-127,94.5,106.8,-12.3,0.514,0.456,0.206,0.069,0.031,0.104,0.067,0.073,1094,0.227,0.168,0.084,nba_api:leaguedashplayerstats
WNBA,2018,204321,Kaleena Mosqueda-Lewis,1611661328,SEA,1,25.0,33,,441.755,61,148,0.412,34,81,0.42,11,12,0.917,8,40,48,27,4,0,24,39,167,-5,98.0,98.9,-0.9,0.545,0.527,0.174,0.102,0.019,0.083,0.053,0.062,899,0.19,0.119,0.127,nba_api:leaguedashplayerstats
WNBA,2018,202640,Karima Christmas-Kelly,1611661321,DAL,1,29.0,6,,166.79666666666665,13,29,0.448,4,9,0.444,26,32,0.813,11,22,33,9,2,2,9,14,56,34,101.1,90.7,10.4,0.65,0.517,0.13,0.086,0.065,0.109,0.089,0.108,353,0.157,0.198,0.143,nba_api:leaguedashplayerstats
WNBA,2018,1628317,Karlie Samuelson,1611661320,LAS,1,24.0,20,,83.66166666666666,7,18,0.389,5,16,0.313,0,0,0.0,2,8,10,6,2,5,3,13,19,6,98.9,101.8,-2.9,0.528,0.528,0.108,0.109,0.027,0.125,0.072,0.044,178,0.108,0.185,0.171,nba_api:leaguedashplayerstats
WNBA,2018,203405,Kayla Alexander,1611661325,IND,1,28.0,30,,257.1,33,61,0.541,0,0,0.0,14,17,0.824,21,44,65,5,4,10,19,37,80,-154,82.4,113.0,-30.6,0.584,0.541,0.142,0.039,0.072,0.187,0.124,0.085,533,0.182,0.317,0.068,nba_api:leaguedashplayerstats
WNBA,2018,203825,Kayla McBride,1611661319,LVA,1,27.0,31,,999.9566666666667,197,439,0.449,48,122,0.393,121,132,0.917,25,96,121,109,33,4,63,33,563,-29,105.6,107.1,-1.5,0.566,0.503,0.233,0.179,0.025,0.094,0.06,0.123,2071,0.257,0.134,0.203,nba_api:leaguedashplayerstats
WNBA,2018,203866,Kayla Thornton,1611661321,DAL,1,26.0,34,,971.1233333333333,114,255,0.447,43,121,0.355,43,50,0.86,44,93,137,62,35,12,37,93,314,57,105.7,103.4,2.4,0.567,0.531,0.137,0.098,0.045,0.095,0.07,0.077,1977,0.15,0.158,0.135,nba_api:leaguedashplayerstats
WNBA,2018,203402,Kelsey Bone,1611661319,LVA,1,27.0,32,,344.5516666666667,40,80,0.5,0,0,0.0,9,18,0.5,19,51,70,38,3,2,30,61,89,-118,92.3,107.6,-15.3,0.506,0.5,0.143,0.18,0.055,0.16,0.105,0.044,727,0.133,0.26,0.215,nba_api:leaguedashplayerstats
WNBA,2018,1628909,Kelsey Mitchell,1611661325,IND,1,23.0,34,,828.6633333333333,142,410,0.346,70,209,0.335,78,97,0.804,9,51,60,92,23,4,66,82,432,-243,93.6,108.5,-14.8,0.477,0.432,0.269,0.209,0.01,0.066,0.036,0.063,1681,0.274,0.088,0.292,nba_api:leaguedashplayerstats
WNBA,2018,1628276,Kelsey Plum,1611661319,LVA,1,24.0,31,,790.3216666666667,106,227,0.467,47,107,0.439,35,40,0.875,14,60,74,124,25,5,36,64,294,-34,105.7,107.7,-2.0,0.601,0.57,0.151,0.224,0.017,0.075,0.046,0.093,1636,0.17,0.103,0.292,nba_api:leaguedashplayerstats
WNBA,2018,1628915,Kia Nurse,1611661313,NYL,1,23.0,34,,773.65,103,256,0.402,37,126,0.294,67,77,0.87,24,58,82,54,23,5,30,72,310,-143,97.3,105.8,-8.5,0.535,0.475,0.178,0.118,0.03,0.073,0.052,0.081,1550,0.206,0.123,0.151,nba_api:leaguedashplayerstats
WNBA,2018,201913,Kia Vaughn,1611661313,NYL,1,32.0,29,,531.8816666666667,73,137,0.533,0,0,0.0,18,28,0.643,34,81,115,20,20,7,29,50,164,-103,94.0,103.3,-9.3,0.549,0.533,0.151,0.064,0.067,0.151,0.11,0.087,1061,0.164,0.253,0.075,nba_api:leaguedashplayerstats
WNBA,2018,204329,Kiah Stokes,1611661313,NYL,1,26.0,30,,426.5416666666667,42,77,0.545,0,0,0.0,8,15,0.533,43,91,134,12,11,19,21,56,92,-82,94.7,103.6,-8.9,0.55,0.545,0.106,0.045,0.094,0.209,0.15,0.093,853,0.114,0.351,0.063,nba_api:leaguedashplayerstats
WNBA,2018,201911,Kristi Toliver,1611661322,WAS,1,32.0,33,,1087.295,149,344,0.433,72,200,0.36,89,97,0.918,5,71,76,146,40,1,72,54,459,192,110.3,101.2,9.1,0.594,0.538,0.186,0.207,0.005,0.067,0.036,0.103,2144,0.194,0.085,0.289,nba_api:leaguedashplayerstats
WNBA,2018,202663,Krystal Thomas,1611661322,WAS,1,30.0,24,,236.72666666666666,18,42,0.429,0,0,0.0,7,11,0.636,22,37,59,4,4,2,19,45,43,-29,98.3,105.5,-7.1,0.459,0.429,0.122,0.026,0.098,0.166,0.132,0.011,481,0.091,0.326,0.044,nba_api:leaguedashplayerstats
WNBA,2018,201506,LaToya Sanders,1611661322,WAS,1,32.0,28,,685.7966666666666,116,191,0.607,0,1,0.0,53,61,0.869,65,114,179,44,35,31,30,66,285,152,112.8,100.7,12.0,0.654,0.607,0.164,0.1,0.102,0.17,0.137,0.139,1341,0.188,0.318,0.125,nba_api:leaguedashplayerstats
WNBA,2018,203406,Layshia Clarendon,1611661323,CON,2,28.0,33,,548.5666666666667,57,142,0.401,2,20,0.1,43,53,0.811,17,44,61,72,15,0,38,48,159,-74,93.6,99.5,-5.9,0.481,0.408,0.153,0.214,0.029,0.076,0.053,0.073,1128,0.151,0.127,0.301,nba_api:leaguedashplayerstats
WNBA,2018,201507,Leilani Mitchell,1611661317,PHO,1,34.0,31,,461.155,46,131,0.351,31,91,0.341,12,14,0.857,10,33,43,70,14,6,35,40,135,-51,94.1,99.3,-5.2,0.492,0.469,0.163,0.267,0.023,0.067,0.046,0.076,951,0.151,0.123,0.335,nba_api:leaguedashplayerstats
WNBA,2018,1628285,Leticia Romero,1611661321,DAL,1,24.0,21,,145.55833333333334,5,16,0.313,1,5,0.2,13,15,0.867,8,9,17,23,1,0,15,21,24,-36,98.6,109.7,-11.1,0.531,0.344,0.112,0.23,0.055,0.062,0.058,0.024,296,0.082,0.137,0.383,nba_api:leaguedashplayerstats
WNBA,2018,1628882,Lexie Brown,1611661323,CON,1,24.0,22,,124.015,12,44,0.273,9,29,0.31,4,7,0.571,1,16,17,12,6,1,10,10,37,5,102.0,102.0,0.0,0.393,0.375,0.188,0.136,0.007,0.118,0.063,0.044,255,0.142,0.155,0.207,nba_api:leaguedashplayerstats
WNBA,2018,1628263,Lindsay Allen,1611661319,LVA,1,24.0,24,,358.37666666666667,28,73,0.384,1,16,0.063,17,24,0.708,3,27,30,69,15,0,21,17,74,-19,94.8,99.1,-4.3,0.443,0.39,0.114,0.296,0.008,0.071,0.038,0.09,772,0.101,0.091,0.404,nba_api:leaguedashplayerstats
WNBA,2018,100915,Lindsay Whalen,1611661324,MIN,1,37.0,32,,616.9116666666666,65,179,0.363,15,42,0.357,37,42,0.881,10,72,82,99,21,3,41,42,182,30,100.3,98.4,2.0,0.461,0.405,0.169,0.241,0.017,0.121,0.069,0.086,1219,0.149,0.149,0.313,nba_api:leaguedashplayerstats
WNBA,2018,1628897,Linnae Harper,1611661329,CHI,1,24.0,24,,145.875,19,47,0.404,4,13,0.308,6,10,0.6,4,14,18,24,5,1,9,15,48,-43,94.8,111.4,-16.6,0.467,0.447,0.173,0.286,0.028,0.097,0.063,0.075,306,0.166,0.175,0.333,nba_api:leaguedashplayerstats
WNBA,2018,202633,Liz Cambage,1611661321,DAL,1,27.0,32,,944.88,278,472,0.589,12,37,0.324,169,229,0.738,75,234,309,73,15,54,89,89,737,74,107.6,104.5,3.1,0.643,0.602,0.287,0.156,0.08,0.244,0.162,0.21,1952,0.351,0.354,0.16,nba_api:leaguedashplayerstats
WNBA,2018,203041,Lynetta Kizer,1611661324,MIN,1,29.0,14,,77.78166666666667,8,33,0.242,0,3,0.0,6,10,0.6,6,15,21,8,2,0,5,15,22,13,97.7,92.9,4.8,0.294,0.242,0.2,0.138,0.069,0.205,0.131,0.004,174,0.129,0.266,0.205,nba_api:leaguedashplayerstats
WNBA,2018,203843,Maggie Lucas,1611661321,DAL,2,27.0,8,,55.861666666666665,1,16,0.063,1,13,0.077,0,0,0.0,1,2,3,0,3,0,6,0,3,-43,72.1,108.3,-36.1,0.094,0.094,0.164,0.0,0.019,0.034,0.027,-0.068,122,0.034,0.083,0.0,nba_api:leaguedashplayerstats
WNBA,2018,1628926,Maria Kliundikova,1611661320,LAS,1,20.0,25,,203.69666666666666,39,74,0.527,4,12,0.333,9,12,0.75,18,37,55,11,9,11,12,45,91,3,100.2,99.5,0.7,0.574,0.554,0.197,0.093,0.09,0.204,0.145,0.102,410,0.221,0.344,0.112,nba_api:leaguedashplayerstats
WNBA,2018,1628895,Marie Gülich,1611661317,PHO,1,25.0,23,,114.96666666666667,14,29,0.483,0,0,0.0,6,8,0.75,9,13,22,2,1,5,13,18,34,-27,87.5,99.2,-11.7,0.523,0.483,0.167,0.032,0.082,0.096,0.09,0.03,240,0.162,0.237,0.045,nba_api:leaguedashplayerstats
WNBA,2018,201889,Marissa Coleman,1611661313,NYL,1,32.0,21,,384.2966666666667,40,115,0.348,12,43,0.279,6,6,1.0,13,37,50,22,10,5,13,22,98,-65,96.0,104.9,-8.9,0.417,0.4,0.151,0.091,0.033,0.1,0.065,0.053,757,0.135,0.157,0.121,nba_api:leaguedashplayerstats
WNBA,2018,202632,Maya Moore,1611661324,MIN,1,30.0,34,,1080.5516666666667,223,527,0.423,66,181,0.365,100,120,0.833,47,127,174,88,57,12,60,62,612,93,102.2,97.3,4.9,0.528,0.486,0.257,0.142,0.045,0.12,0.083,0.131,2132,0.281,0.178,0.161,nba_api:leaguedashplayerstats
WNBA,2018,1628920,Mercedes Russell,1611661328,SEA,2,23.0,24,,133.74,16,34,0.471,0,0,0.0,8,14,0.571,8,25,33,4,2,3,7,16,40,2,94.5,95.2,-0.7,0.498,0.471,0.151,0.053,0.059,0.192,0.125,0.073,274,0.154,0.268,0.069,nba_api:leaguedashplayerstats
WNBA,2018,1628881,Monique Billings,1611661330,ATL,1,23.0,32,,353.48333333333335,41,93,0.441,0,0,0.0,24,32,0.75,37,51,88,12,14,1,14,37,106,13,100.6,96.0,4.6,0.495,0.441,0.141,0.056,0.093,0.15,0.119,0.089,720,0.146,0.298,0.088,nba_api:leaguedashplayerstats
WNBA,2018,200673,Monique Currie,1611661322,WAS,1,36.0,32,,508.42,68,172,0.395,17,58,0.293,59,71,0.831,18,78,96,27,12,6,37,72,212,-56,98.3,102.9,-4.6,0.522,0.445,0.208,0.099,0.034,0.164,0.096,0.073,1011,0.213,0.226,0.137,nba_api:leaguedashplayerstats
WNBA,2018,1627670,Morgan Tuck,1611661323,CON,1,25.0,34,,461.88,80,169,0.473,22,63,0.349,19,23,0.826,23,55,78,18,14,4,24,41,201,82,107.7,97.5,10.2,0.561,0.538,0.186,0.058,0.05,0.112,0.082,0.093,938,0.199,0.186,0.079,nba_api:leaguedashplayerstats
WNBA,2018,1627669,Moriah Jefferson,1611661319,LVA,1,25.0,16,,250.94166666666666,33,87,0.379,3,15,0.2,17,21,0.81,5,16,21,34,10,0,16,21,86,-38,96.6,103.8,-7.2,0.447,0.397,0.183,0.222,0.018,0.064,0.04,0.065,526,0.169,0.089,0.298,nba_api:leaguedashplayerstats
WNBA,2018,1628899,Myisha Hines-Allen,1611661322,WAS,1,24.0,24,,251.91333333333333,36,80,0.45,1,3,0.333,17,26,0.654,29,40,69,10,9,4,9,37,90,-33,96.0,99.0,-3.1,0.492,0.456,0.169,0.076,0.106,0.164,0.133,0.097,496,0.189,0.311,0.123,nba_api:leaguedashplayerstats
WNBA,2018,203831,Natalie Achonwa,1611661325,IND,1,26.0,34,,883.14,137,260,0.527,0,0,0.0,76,95,0.8,86,148,234,46,29,23,38,106,350,-178,94.6,103.7,-9.2,0.58,0.527,0.171,0.091,0.092,0.18,0.133,0.117,1745,0.212,0.326,0.121,nba_api:leaguedashplayerstats
WNBA,2018,204333,Natasha Cloud,1611661322,WAS,1,27.0,27,,715.5266666666666,89,204,0.436,32,83,0.386,21,27,0.778,6,80,86,125,21,4,45,54,231,150,112.9,101.2,11.7,0.535,0.515,0.163,0.25,0.009,0.114,0.063,0.093,1405,0.146,0.146,0.359,nba_api:leaguedashplayerstats
WNBA,2018,203827,Natasha Howard,1611661328,SEA,1,27.0,34,,869.2466666666667,175,320,0.547,17,52,0.327,83,104,0.798,80,139,219,33,44,67,64,126,450,268,112.3,97.2,15.1,0.615,0.573,0.217,0.059,0.1,0.155,0.129,0.121,1760,0.228,0.289,0.067,nba_api:leaguedashplayerstats
WNBA,2018,1628269,Nia Coffey,1611661319,LVA,1,24.0,28,,385.75666666666666,52,137,0.38,2,5,0.4,42,68,0.618,21,45,66,17,9,6,36,47,148,-45,96.1,102.0,-5.8,0.443,0.387,0.214,0.076,0.049,0.114,0.08,0.031,822,0.187,0.181,0.101,nba_api:leaguedashplayerstats
WNBA,2018,203014,Nneka Ogwumike,1611661320,LAS,1,28.0,27,,831.5283333333333,169,322,0.525,9,26,0.346,71,87,0.816,49,135,184,53,42,12,40,77,418,96,102.1,96.4,5.7,0.58,0.539,0.221,0.115,0.063,0.176,0.119,0.148,1614,0.254,0.289,0.133,nba_api:leaguedashplayerstats
WNBA,2018,201049,Noelle Quinn,1611661328,SEA,1,34.0,20,,180.945,13,43,0.302,4,17,0.235,0,0,0.0,2,15,17,13,1,2,10,7,30,-5,89.9,94.5,-4.6,0.349,0.349,0.132,0.127,0.011,0.078,0.046,0.026,356,0.094,0.104,0.178,nba_api:leaguedashplayerstats
WNBA,2018,203824,Odyssey Sims,1611661320,LAS,1,26.0,34,,866.8516666666667,104,268,0.388,15,55,0.273,57,79,0.722,14,70,84,95,20,1,52,56,280,115,99.9,94.2,5.7,0.462,0.416,0.186,0.173,0.017,0.086,0.051,0.065,1711,0.164,0.125,0.236,nba_api:leaguedashplayerstats
WNBA,2018,1627671,Rachel Banham,1611661323,CON,1,25.0,33,,424.4316666666667,55,133,0.414,30,81,0.37,33,38,0.868,6,23,29,48,15,3,18,55,173,14,102.3,100.6,1.7,0.578,0.526,0.165,0.175,0.014,0.055,0.034,0.083,866,0.195,0.081,0.227,nba_api:leaguedashplayerstats
WNBA,2018,1628905,Raigyne Louis,1611661319,LVA,1,24.0,2,,21.333333333333332,2,5,0.4,0,1,0.0,2,3,0.667,1,3,4,1,1,0,4,2,6,-14,69.6,100.0,-30.4,0.475,0.4,0.189,0.1,0.048,0.12,0.087,0.026,46,0.188,0.222,0.125,nba_api:leaguedashplayerstats
WNBA,2018,204296,Rebecca Allen,1611661313,NYL,1,26.0,28,,290.5883333333333,38,101,0.376,10,38,0.263,21,25,0.84,13,35,48,8,9,11,16,36,107,49,101.0,91.2,9.8,0.478,0.426,0.197,0.045,0.047,0.117,0.083,0.066,581,0.182,0.195,0.065,nba_api:leaguedashplayerstats
WNBA,2018,100944,Rebekkah Brunson,1611661324,MIN,1,37.0,25,,691.3383333333334,64,158,0.405,18,48,0.375,33,49,0.673,37,132,169,60,20,13,37,60,179,38,100.3,97.5,2.8,0.498,0.462,0.139,0.134,0.056,0.194,0.126,0.095,1360,0.131,0.27,0.176,nba_api:leaguedashplayerstats
WNBA,2018,201904,Renee Montgomery,1611661330,ATL,1,32.0,34,,935.3033333333333,107,275,0.389,78,210,0.371,59,67,0.881,4,54,58,125,45,2,54,57,351,141,102.6,95.6,6.9,0.576,0.531,0.16,0.206,0.004,0.055,0.03,0.096,1916,0.179,0.069,0.279,nba_api:leaguedashplayerstats
WNBA,2018,203029,Riquna Williams,1611661320,LAS,1,29.0,33,,546.1716666666666,81,199,0.407,48,128,0.375,24,30,0.8,12,34,46,22,22,3,16,52,234,30,98.0,97.1,1.0,0.551,0.528,0.181,0.068,0.022,0.069,0.044,0.072,1112,0.215,0.105,0.094,nba_api:leaguedashplayerstats
WNBA,2018,1628244,Sami Whitcomb,1611661328,SEA,1,30.0,31,,265.38166666666666,30,86,0.349,25,69,0.362,6,6,1.0,5,24,29,16,16,4,15,20,91,-15,96.3,101.3,-5.0,0.513,0.494,0.167,0.096,0.02,0.09,0.056,0.068,540,0.175,0.118,0.139,nba_api:leaguedashplayerstats
WNBA,2018,101023,Sancho Lyttle,1611661317,PHO,1,35.0,18,,419.51,61,113,0.54,0,1,0.0,21,24,0.875,25,71,96,26,16,7,17,41,143,68,110.2,101.2,9.0,0.579,0.54,0.154,0.1,0.069,0.159,0.119,0.113,824,0.157,0.3,0.116,nba_api:leaguedashplayerstats
WNBA,2018,1628267,Saniya Chong,1611661321,DAL,1,25.0,5,,42.535,1,6,0.167,0,1,0.0,2,3,0.667,0,3,3,5,3,0,1,3,4,5,102.2,95.6,6.7,0.273,0.167,0.073,0.185,0.0,0.073,0.033,0.046,89,0.044,0.086,0.357,nba_api:leaguedashplayerstats
WNBA,2018,200671,Seimone Augustus,1611661324,MIN,1,35.0,33,,863.5583333333333,156,334,0.467,21,66,0.318,24,34,0.706,5,55,60,85,14,8,40,32,357,37,100.6,98.5,2.2,0.512,0.499,0.199,0.165,0.006,0.065,0.036,0.089,1704,0.208,0.077,0.192,nba_api:leaguedashplayerstats
WNBA,2018,201530,Sequoia Holmes,1611661319,LVA,1,33.0,3,,19.9,2,3,0.667,0,0,0.0,0,1,0.0,1,1,2,2,1,2,2,1,4,-5,77.5,94.7,-17.2,0.581,0.667,0.102,0.182,0.045,0.038,0.042,0.143,40,0.129,0.154,0.2,nba_api:leaguedashplayerstats
WNBA,2018,1628278,Shatori Walker-Kimbrough,1611661322,WAS,1,24.0,19,,167.88,24,56,0.429,7,23,0.304,12,12,1.0,3,12,15,8,7,6,15,8,67,-5,99.1,101.2,-2.0,0.547,0.491,0.195,0.079,0.018,0.073,0.046,0.082,347,0.195,0.112,0.136,nba_api:leaguedashplayerstats
WNBA,2018,201919,Shavonte Zellous,1611661313,NYL,1,32.0,22,,530.8216666666667,63,149,0.423,8,30,0.267,46,61,0.754,6,63,69,65,13,5,27,57,180,-63,98.3,102.6,-4.3,0.512,0.45,0.168,0.198,0.012,0.117,0.066,0.081,1061,0.173,0.158,0.237,nba_api:leaguedashplayerstats
WNBA,2018,203015,Shekinna Stricklen,1611661323,CON,1,28.0,34,,638.8983333333333,77,179,0.43,58,135,0.43,12,14,0.857,9,68,77,16,20,4,19,46,224,20,106.1,103.8,2.3,0.605,0.592,0.134,0.034,0.013,0.11,0.06,0.071,1304,0.162,0.132,0.051,nba_api:leaguedashplayerstats
WNBA,2018,203830,Shoni Schimmel,1611661319,LVA,1,27.0,2,,12.731666666666667,0,5,0.0,0,4,0.0,0,0,0.0,0,2,2,1,0,0,1,0,0,-10,46.4,88.5,-42.0,0.0,0.0,0.194,0.2,0.0,0.133,0.067,-0.133,28,0.0,0.154,0.25,nba_api:leaguedashplayerstats
WNBA,2018,203400,Skylar Diggins,1611661321,DAL,1,28.0,32,,1092.2966666666666,186,461,0.403,51,172,0.297,151,180,0.839,21,86,107,199,45,17,81,73,574,72,106.9,104.0,2.9,0.531,0.459,0.23,0.303,0.019,0.077,0.048,0.124,2251,0.238,0.106,0.396,nba_api:leaguedashplayerstats
WNBA,2018,203828,Stefanie Dolson,1611661329,CHI,1,27.0,27,,744.6533333333333,107,229,0.467,18,52,0.346,30,32,0.938,20,104,124,81,15,24,48,81,262,-42,102.2,105.7,-3.5,0.539,0.507,0.166,0.165,0.029,0.132,0.085,0.083,1543,0.166,0.199,0.186,nba_api:leaguedashplayerstats
WNBA,2018,1628906,Stephanie Mavunga,1611661325,IND,1,24.0,25,,194.375,21,44,0.477,0,1,0.0,12,15,0.8,25,31,56,4,8,6,11,35,54,-6,102.8,104.6,-1.8,0.534,0.477,0.132,0.033,0.116,0.168,0.14,0.07,390,0.135,0.348,0.056,nba_api:leaguedashplayerstats
WNBA,2018,203855,Stephanie Talbot,1611661317,PHO,1,25.0,31,,452.77,39,84,0.464,17,44,0.386,19,21,0.905,25,35,60,41,14,10,27,51,114,15,107.8,107.3,0.5,0.611,0.565,0.117,0.131,0.06,0.078,0.069,0.061,915,0.116,0.166,0.173,nba_api:leaguedashplayerstats
WNBA,2018,100720,Sue Bird,1611661328,SEA,1,38.0,31,,823.6266666666667,115,247,0.466,60,134,0.448,24,29,0.828,5,49,54,221,35,2,59,38,314,268,114.7,99.1,15.6,0.604,0.587,0.169,0.373,0.007,0.06,0.034,0.124,1664,0.164,0.076,0.451,nba_api:leaguedashplayerstats
WNBA,2018,203411,Sugar Rodgers,1611661313,NYL,1,29.0,31,,607.7666666666667,67,185,0.362,43,133,0.323,19,23,0.826,19,81,100,61,21,3,36,66,196,-169,93.5,105.9,-12.4,0.502,0.478,0.165,0.165,0.031,0.132,0.082,0.075,1229,0.171,0.192,0.202,nba_api:leaguedashplayerstats
WNBA,2018,202641,Sydney Colson,1611661324,MIN,1,29.0,2,,16.583333333333332,3,7,0.429,0,2,0.0,1,2,0.5,1,1,2,4,0,1,4,2,7,0,105.7,105.7,0.0,0.444,0.429,0.293,0.333,0.056,0.063,0.059,0.034,35,0.189,0.167,0.5,nba_api:leaguedashplayerstats
WNBA,2018,1628282,Sydney Wiese,1611661320,LAS,1,24.0,11,,36.08166666666666,0,4,0.0,0,4,0.0,0,0,0.0,0,3,3,2,0,0,1,5,0,-6,98.7,116.9,-18.2,0.0,0.0,0.059,0.071,0.0,0.12,0.052,-0.033,78,0.0,0.13,0.105,nba_api:leaguedashplayerstats
WNBA,2018,201480,Sylvia Fowles,1611661324,MIN,1,33.0,34,,1087.035,237,383,0.619,0,0,0.0,128,169,0.757,122,282,404,74,49,42,103,103,602,77,102.0,97.7,4.2,0.658,0.619,0.229,0.124,0.118,0.268,0.194,0.194,2119,0.279,0.411,0.135,nba_api:leaguedashplayerstats
WNBA,2018,201477,Tamera Young,1611661319,LVA,1,32.0,33,,881.1833333333333,129,316,0.408,4,13,0.308,65,92,0.707,36,132,168,91,32,6,56,68,327,-76,101.8,105.7,-3.9,0.459,0.415,0.199,0.161,0.04,0.146,0.093,0.082,1821,0.176,0.206,0.2,nba_api:leaguedashplayerstats
WNBA,2018,101030,Tanisha Wright,1611661324,MIN,1,35.0,33,,585.9683333333334,51,133,0.383,19,48,0.396,20,27,0.741,11,42,53,66,16,4,42,63,141,-60,95.8,100.4,-4.6,0.487,0.455,0.138,0.177,0.019,0.076,0.047,0.042,1180,0.125,0.108,0.248,nba_api:leaguedashplayerstats
WNBA,2018,203401,Tayler Hill,1611661321,DAL,2,28.0,20,,234.98333333333332,24,84,0.286,13,45,0.289,13,14,0.929,3,12,15,20,3,2,17,8,74,-72,88.1,103.7,-15.7,0.41,0.363,0.186,0.153,0.012,0.054,0.031,0.036,486,0.173,0.068,0.222,nba_api:leaguedashplayerstats
WNBA,2018,1628911,Teana Muldrow,1611661321,DAL,2,23.0,4,,8.523333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-3,94.7,123.5,-28.8,0.0,0.0,0.05,0.0,0.0,0.143,0.071,-0.029,19,0.0,0.167,0.0,nba_api:leaguedashplayerstats
WNBA,2018,1627701,Temi Fagbenle,1611661324,MIN,1,26.0,30,,282.845,39,77,0.506,0,0,0.0,16,23,0.696,28,32,60,17,8,9,22,35,94,-40,94.3,100.2,-5.9,0.539,0.506,0.165,0.099,0.1,0.118,0.109,0.076,578,0.172,0.253,0.14,nba_api:leaguedashplayerstats
