LEAGUE,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,USG_PCT,TS_PCT,PIE,WIN_SHARES
WNBA,2010,202269,Amanda Thompson,1611661321,TUL,7,7.0,1.6,1.6,0.4,0.168,0.299,0.0,
WNBA,2010,201483,Amber Holt,1611661321,TUL,33,21.1,8.7,3.1,1.8,0.182,0.522,0.098,
WNBA,2010,202315,Andrea Riley,1611661320,LAS,29,7.7,3.4,0.8,1.0,0.242,0.475,0.069,
WNBA,2010,201869,Anete Jekabsone-Zogota,1611661323,CON,20,17.6,7.2,2.0,1.7,0.198,0.523,0.071,
WNBA,2010,201881,Angel McCoughtry,1611661330,ATL,34,30.7,21.1,4.9,3.1,0.308,0.506,0.123,
WNBA,2010,201048,Armintie Herrington,1611661330,ATL,34,16.5,4.9,3.0,1.8,0.153,0.457,0.088,
WNBA,2010,101047,Ashley Battle,1611661319,SAN,5,7.0,1.6,1.8,0.2,0.197,0.333,0.0,
WNBA,2010,202262,Ashley Houts,1611661322,WAS,20,5.5,0.9,0.7,0.5,0.093,0.504,0.057,
WNBA,2010,100942,Ashley Robinson,1611661328,SEA,30,8.2,1.4,1.9,0.5,0.118,0.41,0.054,
WNBA,2010,201914,Ashley Walker,1611661321,TUL,2,4.6,0.0,0.0,0.0,0.185,0.0,-0.162,
WNBA,2010,100723,Asjha Jones,1611661323,CON,30,25.8,10.8,4.9,2.2,0.216,0.489,0.097,
WNBA,2010,100342,Becky Hammon,1611661319,SAN,32,33.6,15.1,2.9,5.4,0.218,0.598,0.116,
WNBA,2010,100696,Belinda Snell,1611661319,SAN,2,18.9,4.5,2.0,2.5,0.13,0.455,0.086,
WNBA,2010,100484,Betty Lennox,1611661320,LAS,11,11.6,4.9,1.7,1.5,0.19,0.555,0.072,
WNBA,2010,201896,Briann January,1611661325,IND,30,21.9,7.4,2.0,3.1,0.192,0.522,0.08,
WNBA,2010,202283,Brittainey Raven,1611661330,ATL,23,5.4,1.5,0.9,0.4,0.18,0.35,0.029,
WNBA,2010,201084,Brooke Smith,1611661317,PHO,16,8.2,2.5,1.8,0.3,0.095,0.767,0.112,
WNBA,2010,201067,Camille Smith,1611661328,SEA,34,24.7,10.1,5.2,1.4,0.194,0.563,0.116,
WNBA,2010,201496,Candace Parker,1611661320,LAS,10,33.5,20.6,10.1,2.2,0.284,0.552,0.193,
WNBA,2010,200676,Candice Dupree,1611661317,PHO,34,29.8,15.7,7.6,1.3,0.184,0.7,0.142,
WNBA,2010,201499,Candice Wiggins,1611661324,MIN,8,29.7,13.8,2.8,2.1,0.188,0.631,0.104,
WNBA,2010,200665,Cappie Pondexter,1611661313,NYL,34,34.3,21.4,4.5,4.9,0.269,0.604,0.174,
WNBA,2010,101049,Cathrine Kraayeveld,1611661329,CHI,34,21.2,5.2,2.7,1.3,0.152,0.467,0.057,
WNBA,2010,100356,Chamique Holdsclaw,1611661319,SAN,29,29.0,13.6,5.3,2.0,0.231,0.546,0.117,
WNBA,2010,202264,Chanel Mokango,1611661320,LAS,21,3.4,0.4,0.6,0.0,0.135,0.24,-0.014,
WNBA,2010,201884,Chante Black,1611661321,TUL,34,20.9,5.2,6.5,0.6,0.126,0.519,0.096,
WNBA,2010,201501,Charde Houston,1611661324,MIN,34,22.3,11.8,4.1,1.4,0.256,0.503,0.116,
WNBA,2010,100433,Chasity Melvin,1611661322,WAS,34,19.4,5.2,4.7,0.7,0.157,0.462,0.075,
WNBA,2010,100930,Christi Thomas,1611661329,CHI,15,8.4,1.3,1.7,0.1,0.106,0.42,-0.027,
WNBA,2010,100690,Coco Miller,1611661330,ATL,27,7.3,3.1,0.6,0.8,0.219,0.466,0.043,
WNBA,2010,201494,Crystal Kelly,1611661319,SAN,26,9.3,3.0,1.2,0.3,0.167,0.562,0.03,
WNBA,2010,201518,Crystal Langhorne,1611661322,WAS,34,34.1,16.3,9.7,1.1,0.204,0.632,0.19,
WNBA,2010,100396,DeLisha Milton-Jones,1611661320,LAS,34,32.2,15.4,4.7,2.5,0.232,0.559,0.103,
WNBA,2010,100533,DeMya Walker,1611661323,CON,31,11.0,4.1,2.1,0.8,0.208,0.503,0.048,
WNBA,2010,201886,DeWanna Bonner,1611661317,PHO,32,25.4,12.0,6.1,1.3,0.191,0.569,0.121,
WNBA,2010,100940,Diana Taurasi,1611661317,PHO,31,32.2,22.6,4.3,4.7,0.292,0.592,0.127,
WNBA,2010,100384,Dominique Canty,1611661329,CHI,34,26.0,9.0,2.6,3.4,0.195,0.504,0.073,
WNBA,2010,100928,Ebony Hoffman,1611661325,IND,34,24.0,8.0,4.2,1.3,0.184,0.478,0.077,
WNBA,2010,101018,Edwige Lawson-Wade,1611661319,SAN,33,21.9,6.5,1.9,2.8,0.153,0.54,0.075,
WNBA,2010,202259,Epiphanny Prince,1611661329,CHI,34,19.5,9.8,2.0,2.7,0.255,0.527,0.126,
WNBA,2010,100812,Erika de Souza,1611661330,ATL,34,25.7,12.4,8.3,0.9,0.195,0.575,0.132,
WNBA,2010,100835,Erin Thorn,1611661329,CHI,34,20.1,6.3,1.9,2.1,0.152,0.576,0.095,
WNBA,2010,201502,Essence Carson,1611661313,NYL,34,9.6,3.7,1.6,0.7,0.225,0.46,0.109,
WNBA,2010,202276,Gabriela Marginean,1611661324,MIN,4,2.9,0.5,1.0,0.3,0.143,0.2,0.0,
WNBA,2010,100731,Hamchetou Maiga-Ba,1611661324,MIN,34,13.7,3.2,2.3,0.9,0.144,0.427,0.038,
WNBA,2010,100457,Helen Darling,1611661319,SAN,33,11.9,1.9,1.0,1.4,0.129,0.427,0.023,
WNBA,2010,201056,Ivory Latta,1611661321,TUL,18,28.7,12.4,1.4,3.9,0.198,0.542,0.087,
WNBA,2010,100796,Iziane Castro Marques,1611661330,ATL,34,29.0,16.9,1.7,2.6,0.262,0.518,0.08,
WNBA,2010,202261,Jacinta Monroe,1611661322,WAS,17,6.9,2.1,0.9,0.2,0.161,0.496,0.043,
WNBA,2010,202239,Jana Vesela,1611661328,SEA,29,11.4,3.2,2.0,0.6,0.131,0.632,0.12,
WNBA,2010,101019,Janel McCarville,1611661313,NYL,34,28.4,8.8,5.9,2.2,0.183,0.502,0.095,
WNBA,2010,202251,Jayne Appel Marinelli,1611661319,SAN,28,10.9,3.4,2.5,0.5,0.156,0.558,0.092,
WNBA,2010,202265,Jene Morris,1611661325,IND,25,7.8,2.9,0.6,0.5,0.187,0.535,0.047,
WNBA,2010,101080,Jennifer Lacy,1611661321,TUL,24,16.8,7.0,3.0,0.8,0.202,0.504,0.058,
WNBA,2010,201882,Jessica Adair,1611661324,MIN,1,13.6,5.0,8.0,0.0,0.103,0.906,0.273,
WNBA,2010,201047,Jessica Davenport,1611661325,IND,33,14.2,7.4,2.8,0.5,0.225,0.613,0.133,
WNBA,2010,101042,Jessica Moore,1611661325,IND,33,13.1,3.1,2.1,0.4,0.133,0.494,0.032,
WNBA,2010,100952,Jia Perkins,1611661329,CHI,34,27.5,10.7,2.9,2.4,0.208,0.472,0.095,
WNBA,2010,202285,Joy Cheek,1611661325,IND,7,4.9,2.1,0.4,0.1,0.232,0.545,0.0,
WNBA,2010,202253,Kalana Greene,1611661313,NYL,33,15.7,4.5,1.6,0.9,0.157,0.505,0.058,
WNBA,2010,101025,Kara Braxton,1611661317,PHO,35,17.0,9.9,4.7,1.3,0.278,0.546,0.105,
WNBA,2010,100874,Kara Lawson,1611661323,CON,34,25.1,8.3,2.6,3.5,0.159,0.535,0.096,
WNBA,2010,100666,Katie Douglas,1611661325,IND,34,29.8,13.7,3.4,3.3,0.209,0.569,0.142,
WNBA,2010,100404,Katie Smith,1611661322,WAS,33,30.8,9.5,2.1,2.6,0.156,0.523,0.064,
WNBA,2010,100627,Kelly Miller,1611661330,ATL,30,16.4,3.6,1.9,2.6,0.121,0.453,0.073,
WNBA,2010,202254,Kelsey Griffin,1611661323,CON,34,20.0,4.4,4.7,1.1,0.127,0.468,0.073,
WNBA,2010,200704,Kerri Gardin,1611661323,CON,25,8.2,1.2,1.2,0.6,0.11,0.343,0.039,
WNBA,2010,201484,Ketia Swanier,1611661317,PHO,32,10.1,3.0,1.2,1.7,0.183,0.469,0.061,
WNBA,2010,201913,Kia Vaughn,1611661313,NYL,30,8.1,2.1,1.4,0.3,0.173,0.398,0.002,
WNBA,2010,100651,Kiesha Brown,1611661321,TUL,27,17.8,5.7,2.0,2.4,0.171,0.489,0.077,
WNBA,2010,101029,Kristen Mann,1611661324,MIN,5,3.0,0.6,0.0,0.0,0.136,0.25,-0.049,
WNBA,2010,201911,Kristi Toliver,1611661320,LAS,34,20.7,8.6,2.2,1.3,0.201,0.552,0.076,
WNBA,2010,100682,Lauren Jackson,1611661328,SEA,32,31.0,20.5,8.3,1.2,0.266,0.592,0.189,
WNBA,2010,100973,Le'coe Willingham,1611661328,SEA,33,15.6,5.5,4.1,0.7,0.15,0.613,0.116,
WNBA,2010,201507,Leilani Mitchell,1611661313,NYL,34,28.8,9.3,2.6,3.8,0.146,0.617,0.104,
WNBA,2010,100915,Lindsay Whalen,1611661324,MIN,33,33.6,12.6,4.0,5.6,0.18,0.53,0.126,
WNBA,2010,201918,Lindsay Wisdom-Hylton,1611661320,LAS,32,15.1,4.5,3.4,0.4,0.144,0.533,0.089,
WNBA,2010,201046,Lindsey Harding,1611661322,WAS,34,33.2,12.1,3.0,4.0,0.196,0.514,0.107,
WNBA,2010,100685,Marie Ferdinand-Harris,1611661320,LAS,30,24.3,8.9,2.7,1.2,0.192,0.489,0.067,
WNBA,2010,100887,Marion Jones,1611661321,TUL,33,9.4,3.4,1.6,0.6,0.15,0.564,0.079,
WNBA,2010,201889,Marissa Coleman,1611661322,WAS,34,19.5,6.5,3.3,1.5,0.164,0.536,0.106,
WNBA,2010,201492,Matee Ajavon,1611661322,WAS,34,14.6,5.9,1.6,1.4,0.231,0.444,0.065,
WNBA,2010,201892,Megan Frazee,1611661319,SAN,10,10.1,3.8,2.1,0.1,0.195,0.471,0.063,
WNBA,2010,100729,Michelle Snow,1611661319,SAN,34,24.1,10.4,6.2,1.6,0.195,0.607,0.139,
WNBA,2010,200691,Mistie Bass,1611661329,CHI,34,18.9,4.9,3.9,1.1,0.133,0.553,0.09,
WNBA,2010,202257,Monica Wright,1611661324,MIN,34,25.5,11.1,2.9,1.5,0.227,0.458,0.051,
WNBA,2010,200673,Monique Currie,1611661322,WAS,34,26.2,14.1,4.8,1.6,0.249,0.584,0.136,
WNBA,2010,100556,Nakia Sanford,1611661322,WAS,34,17.9,6.0,4.2,0.7,0.191,0.533,0.076,
WNBA,2010,201490,Natasha Lacy,1611661321,TUL,16,18.3,6.3,2.3,3.5,0.178,0.525,0.099,
WNBA,2010,201500,Nicky Anosike,1611661324,MIN,31,29.9,9.2,6.8,1.9,0.162,0.49,0.1,
WNBA,2010,100932,Nicole Ohlde,1611661321,TUL,32,16.4,4.8,2.6,0.8,0.161,0.485,0.044,
WNBA,2010,100919,Nicole Powell,1611661313,NYL,34,26.3,9.3,4.2,2.2,0.181,0.524,0.097,
WNBA,2010,200689,Nikki Blue,1611661313,NYL,15,5.1,1.2,0.4,0.9,0.183,0.374,0.011,
WNBA,2010,201049,Noelle Quinn,1611661320,LAS,34,32.5,10.2,4.0,2.8,0.155,0.525,0.092,
WNBA,2010,100945,Nuria Martinez,1611661324,MIN,15,8.5,1.8,0.7,0.7,0.157,0.33,-0.041,
WNBA,2010,100634,Penny Taylor,1611661317,PHO,32,30.0,15.9,4.4,5.0,0.203,0.64,0.138,
WNBA,2010,100888,Plenette Pierson,1611661313,NYL,33,16.5,9.7,3.5,1.2,0.279,0.541,0.12,
WNBA,2010,201895,Quanitra Hollingsworth,1611661324,MIN,25,7.3,1.7,1.8,0.2,0.15,0.448,-0.005,
WNBA,2010,201901,Rashanda McCants,1611661321,TUL,23,16.3,5.7,2.3,1.1,0.179,0.468,0.048,
WNBA,2010,100944,Rebekkah Brunson,1611661324,MIN,30,30.5,11.3,10.3,0.8,0.185,0.495,0.12,
WNBA,2010,201904,Renee Montgomery,1611661323,CON,34,27.7,13.3,2.2,4.1,0.233,0.526,0.108,
WNBA,2010,101033,Roneeka Hodges,1611661319,SAN,34,25.3,7.7,3.2,1.4,0.168,0.472,0.063,
WNBA,2010,100656,Ruth Riley,1611661319,SAN,20,13.0,3.8,2.3,1.0,0.141,0.597,0.077,
WNBA,2010,101023,Sancho Lyttle,1611661330,ATL,32,29.1,12.8,9.9,2.2,0.194,0.53,0.153,
WNBA,2010,101021,Sandora Irvin,1611661329,CHI,18,7.6,1.9,1.4,0.2,0.141,0.515,0.018,
WNBA,2010,201058,Sandrine Gruda,1611661323,CON,28,22.7,11.5,4.5,1.2,0.224,0.569,0.12,
WNBA,2010,200684,Scholanda Dorrell,1611661321,TUL,34,24.6,11.9,2.4,1.7,0.248,0.484,0.058,
WNBA,2010,200671,Seimone Augustus,1611661324,MIN,25,33.3,16.9,3.2,1.9,0.242,0.488,0.102,
WNBA,2010,201530,Sequoia Holmes,1611661317,PHO,15,8.0,1.8,1.3,0.4,0.196,0.296,-0.016,
WNBA,2010,201898,Shalee Lehning,1611661330,ATL,33,23.5,3.7,2.7,4.8,0.094,0.516,0.071,
WNBA,2010,100937,Shameka Christon,1611661329,CHI,10,21.3,8.5,2.4,2.4,0.202,0.5,0.083,
WNBA,2010,200686,Shanna Zolman,1611661321,TUL,30,21.3,9.7,1.4,1.6,0.205,0.533,0.075,
WNBA,2010,201919,Shavonte Zellous,1611661325,IND,31,15.6,5.7,1.9,1.5,0.216,0.444,0.058,
WNBA,2010,201062,Shay Murphy,1611661329,CHI,26,14.5,5.1,3.1,1.2,0.219,0.414,0.071,
WNBA,2010,201086,Sidney Spencer,1611661313,NYL,20,8.4,2.6,0.8,0.3,0.134,0.605,0.073,
WNBA,2010,200674,Sophia Young-Malcolm,1611661319,SAN,34,31.8,15.3,5.2,2.4,0.234,0.538,0.115,
WNBA,2010,100720,Sue Bird,1611661328,SEA,33,30.5,11.1,2.7,5.8,0.171,0.554,0.142,
WNBA,2010,100658,Svetlana Abrosimova,1611661328,SEA,34,20.2,7.6,3.1,2.0,0.195,0.507,0.096,
WNBA,2010,100721,Swin Cash,1611661328,SEA,34,30.8,13.8,6.0,2.0,0.228,0.544,0.1,
WNBA,2010,201480,Sylvia Fowles,1611661329,CHI,34,32.0,17.8,9.9,1.5,0.234,0.634,0.213,
WNBA,2010,100412,Taj McWilliams-Franklin,1611661313,NYL,34,29.2,10.6,5.4,2.0,0.171,0.576,0.114,
WNBA,2010,201477,Tamera Young,1611661329,CHI,32,18.6,6.8,3.1,1.6,0.222,0.446,0.064,
WNBA,2010,100646,Tamika Catchings,1611661325,IND,34,31.4,18.2,7.1,4.0,0.252,0.607,0.212,
WNBA,2010,100628,Tammy Sutton-Brown,1611661325,IND,34,25.7,8.1,5.1,0.9,0.168,0.506,0.089,
WNBA,2010,101020,Tan White,1611661323,CON,34,25.2,10.1,2.7,2.3,0.183,0.542,0.097,
WNBA,2010,100236,Tangela Smith,1611661317,PHO,34,29.2,9.2,5.2,0.9,0.149,0.499,0.05,
WNBA,2010,101030,Tanisha Wright,1611661328,SEA,34,29.1,9.2,3.3,4.5,0.168,0.521,0.094,
WNBA,2010,202316,Taylor Lilley,1611661317,PHO,21,10.8,3.3,0.9,0.7,0.147,0.557,0.049,
WNBA,2010,101024,Temeka Johnson,1611661317,PHO,34,27.3,9.2,3.2,4.7,0.174,0.491,0.074,
WNBA,2010,100234,Ticha Penicheiro,1611661320,LAS,32,26.4,4.9,4.0,6.9,0.12,0.525,0.122,
WNBA,2010,201050,Tiffany Jackson,1611661321,TUL,34,21.1,6.7,5.1,1.1,0.18,0.479,0.092,
WNBA,2010,200699,Tiffany Stansbury,1611661320,LAS,5,2.8,0.6,0.0,0.0,0.162,0.387,-0.063,
WNBA,2010,202250,Tina Charles,1611661323,CON,34,31.0,15.5,11.7,1.5,0.231,0.539,0.171,
WNBA,2010,100076,Tina Thompson,1611661320,LAS,33,33.2,16.6,6.2,1.8,0.238,0.557,0.117,
WNBA,2010,100284,Tully Bevilaqua,1611661325,IND,34,19.4,3.9,2.1,1.6,0.116,0.506,0.064,
WNBA,2010,200715,Yelena Leuchanka,1611661330,ATL,32,10.6,4.2,2.6,0.4,0.196,0.537,0.072,
WNBA,2011,202278,Abi Olajuwon,1611661321,TUL,16,6.2,1.0,0.8,0.1,0.143,0.298,-0.016,
WNBA,2011,202652,Alex Montgomery,1611661313,NYL,30,9.0,2.5,1.8,0.7,0.175,0.405,0.082,
WNBA,2011,202280,Alexis Gray-Lawson,1611661317,PHO,27,11.4,3.9,0.7,1.3,0.158,0.546,0.059,
WNBA,2011,201487,Alexis Hornbuckle,1611661324,MIN,29,7.2,1.1,1.1,0.6,0.111,0.459,0.031,
WNBA,2011,201054,Alison Bales,1611661330,ATL,34,20.2,5.0,4.7,1.2,0.106,0.538,0.119,
WNBA,2011,201516,Allie Quigley,1611661328,SEA,7,2.0,0.6,0.6,0.1,0.212,0.34,0.163,
WNBA,2011,202255,Allison Hightower,1611661323,CON,25,9.2,2.0,0.6,0.5,0.126,0.416,0.035,
WNBA,2011,202644,Amber Harris,1611661324,MIN,27,10.3,3.3,2.2,0.4,0.17,0.46,0.071,
WNBA,2011,201483,Amber Holt,1611661321,TUL,26,25.6,6.7,3.1,2.4,0.174,0.397,0.048,
WNBA,2011,202315,Andrea Riley,1611661321,TUL,33,19.0,6.0,1.2,1.8,0.213,0.436,0.02,
WNBA,2011,201881,Angel McCoughtry,1611661330,ATL,33,27.9,21.6,5.2,2.5,0.348,0.523,0.154,
WNBA,2011,202637,Angie Bjorklund,1611661329,CHI,7,6.2,1.1,0.3,0.3,0.131,0.325,-0.05,
WNBA,2011,201048,Armintie Herrington,1611661330,ATL,34,23.4,8.5,3.0,2.8,0.16,0.554,0.112,
WNBA,2011,100942,Ashley Robinson,1611661328,SEA,34,17.1,3.8,3.9,0.7,0.143,0.49,0.062,
WNBA,2011,100723,Asjha Jones,1611661323,CON,34,28.6,13.3,6.4,1.9,0.247,0.472,0.097,
WNBA,2011,100342,Becky Hammon,1611661319,SAN,33,31.8,15.9,2.9,5.8,0.247,0.586,0.143,
WNBA,2011,100696,Belinda Snell,1611661328,SEA,21,6.4,2.0,0.7,0.3,0.147,0.608,0.063,
WNBA,2011,100484,Betty Lennox,1611661321,TUL,9,6.1,1.9,0.9,0.6,0.244,0.332,-0.014,
WNBA,2011,201896,Briann January,1611661325,IND,10,28.6,8.6,1.4,5.0,0.19,0.504,0.054,
WNBA,2011,201067,Camille Smith,1611661328,SEA,33,26.9,9.6,5.2,1.6,0.207,0.506,0.094,
WNBA,2011,201496,Candace Parker,1611661320,LAS,17,32.6,18.5,8.6,2.8,0.254,0.592,0.192,
WNBA,2011,200676,Candice Dupree,1611661317,PHO,34,31.6,14.6,8.2,1.8,0.191,0.601,0.133,
WNBA,2011,201499,Candice Wiggins,1611661324,MIN,34,17.1,5.9,1.9,1.5,0.16,0.536,0.087,
WNBA,2011,200665,Cappie Pondexter,1611661313,NYL,34,33.9,17.4,4.1,4.7,0.262,0.503,0.132,
WNBA,2011,202670,Carolyn Swords,1611661329,CHI,29,7.5,2.7,1.8,0.3,0.155,0.606,0.115,
WNBA,2011,101049,Cathrine Kraayeveld,1611661329,CHI,33,20.6,5.9,2.6,1.2,0.136,0.562,0.075,
WNBA,2011,201501,Charde Houston,1611661324,MIN,27,7.8,2.9,1.7,0.5,0.221,0.426,0.061,
WNBA,2011,202665,Chastity Reed,1611661321,TUL,11,13.1,3.5,1.9,0.7,0.184,0.391,0.001,
WNBA,2011,100690,Coco Miller,1611661330,ATL,31,17.4,7.3,1.9,1.4,0.202,0.476,0.063,
WNBA,2011,201907,Courtney Paris,1611661330,ATL,28,9.6,3.4,3.1,0.4,0.141,0.53,0.114,
WNBA,2011,202664,Courtney Vandersloot,1611661329,CHI,34,22.9,6.5,2.0,3.7,0.187,0.467,0.058,
WNBA,2011,201518,Crystal Langhorne,1611661322,WAS,31,34.3,18.2,7.6,1.6,0.247,0.572,0.145,
WNBA,2011,202634,Danielle Adams,1611661319,SAN,23,20.9,12.4,4.3,0.6,0.254,0.547,0.115,
WNBA,2011,202263,Danielle McCray,1611661323,CON,34,15.1,5.9,2.3,1.2,0.186,0.528,0.087,
WNBA,2011,202658,Danielle Robinson,1611661319,SAN,34,23.1,8.2,2.3,3.9,0.178,0.551,0.103,
WNBA,2011,100396,DeLisha Milton-Jones,1611661320,LAS,34,26.2,11.7,4.6,2.0,0.232,0.541,0.09,
WNBA,2011,100533,DeMya Walker,1611661322,WAS,30,16.3,5.0,3.2,0.8,0.188,0.453,0.035,
WNBA,2011,201886,DeWanna Bonner,1611661317,PHO,34,25.2,10.7,7.0,0.8,0.179,0.566,0.148,
WNBA,2011,100940,Diana Taurasi,1611661317,PHO,32,30.1,21.6,3.2,3.6,0.284,0.62,0.135,
WNBA,2011,100384,Dominique Canty,1611661329,CHI,22,15.1,4.1,1.2,2.0,0.211,0.361,0.012,
WNBA,2011,100931,Doneeka Lewis,1611661321,TUL,5,20.2,6.2,2.2,2.8,0.23,0.36,0.028,
WNBA,2011,100928,Ebony Hoffman,1611661320,LAS,34,22.1,7.5,4.2,1.1,0.179,0.529,0.087,
WNBA,2011,202259,Epiphanny Prince,1611661329,CHI,34,29.4,13.6,2.1,3.0,0.24,0.482,0.099,
WNBA,2011,100812,Erika de Souza,1611661330,ATL,32,27.4,11.8,7.5,1.0,0.2,0.515,0.119,
WNBA,2011,101039,Erin Phillips,1611661325,IND,31,22.2,8.6,2.8,2.4,0.183,0.586,0.13,
WNBA,2011,100835,Erin Thorn,1611661329,CHI,34,16.8,5.4,1.7,2.4,0.178,0.531,0.102,
WNBA,2011,201502,Essence Carson,1611661313,NYL,32,22.6,11.3,2.8,1.7,0.237,0.511,0.129,
WNBA,2011,202318,Ewelina Kobryn,1611661328,SEA,18,6.8,1.4,1.2,0.3,0.15,0.415,0.053,
WNBA,2011,202639,Felicia Chester-Wootton,1611661313,NYL,4,6.8,0.5,2.0,0.0,0.065,0.258,0.02,
WNBA,2011,202645,Ify Ibekwe,1611661328,SEA,3,2.8,0.0,1.0,0.0,0.167,0.0,0.0,
WNBA,2011,201056,Ivory Latta,1611661321,TUL,24,28.5,12.2,2.0,3.2,0.233,0.511,0.08,
WNBA,2011,100796,Iziane Castro Marques,1611661330,ATL,34,19.8,7.6,1.7,1.7,0.218,0.423,0.044,
WNBA,2011,202261,Jacinta Monroe,1611661321,TUL,4,5.3,0.0,1.0,0.3,0.109,0.0,-0.096,
WNBA,2011,202650,Jantel Lavender,1611661320,LAS,33,14.8,6.6,3.1,0.5,0.214,0.532,0.102,
WNBA,2011,202662,Jasmine Thomas,1611661322,WAS,34,19.3,6.4,2.1,1.9,0.205,0.424,0.053,
WNBA,2011,202251,Jayne Appel Marinelli,1611661319,SAN,31,14.6,3.2,4.6,0.8,0.121,0.495,0.101,
WNBA,2011,202656,Jeanette Pohlen-Mavunga,1611661325,IND,34,15.8,4.1,1.4,1.0,0.109,0.635,0.086,
WNBA,2011,202626,Jenna O'Hea,1611661320,LAS,31,16.3,4.8,1.5,1.3,0.134,0.59,0.066,
WNBA,2011,101080,Jennifer Lacy,1611661321,TUL,34,19.2,6.3,2.6,1.0,0.186,0.49,0.045,
WNBA,2011,201882,Jessica Adair,1611661324,MIN,31,10.3,4.3,2.9,0.3,0.202,0.53,0.098,
WNBA,2011,202638,Jessica Breland,1611661323,CON,13,5.8,1.5,1.1,0.3,0.152,0.419,0.074,
WNBA,2011,201047,Jessica Davenport,1611661325,IND,34,21.1,10.7,4.8,0.5,0.236,0.568,0.138,
WNBA,2011,101042,Jessica Moore,1611661323,CON,29,6.9,1.7,0.8,0.2,0.132,0.501,0.036,
WNBA,2011,100952,Jia Perkins,1611661319,SAN,34,25.0,12.0,3.5,1.4,0.226,0.511,0.118,
WNBA,2011,202285,Joy Cheek,1611661322,WAS,3,5.3,1.0,1.0,0.0,0.154,0.338,-0.014,
WNBA,2011,202253,Kalana Greene,1611661323,CON,33,23.7,5.6,3.8,1.5,0.121,0.498,0.076,
WNBA,2011,101025,Kara Braxton,1611661313,NYL,31,16.8,7.8,4.1,1.1,0.225,0.536,0.087,
WNBA,2011,100874,Kara Lawson,1611661323,CON,33,25.2,10.4,2.6,2.9,0.169,0.613,0.13,
WNBA,2011,202640,Karima Christmas-Kelly,1611661321,TUL,31,10.0,3.3,1.2,0.2,0.188,0.472,0.028,
WNBA,2011,100666,Katie Douglas,1611661325,IND,32,29.4,13.9,3.9,2.8,0.221,0.574,0.133,
WNBA,2011,100404,Katie Smith,1611661328,SEA,34,25.1,7.5,2.3,2.0,0.155,0.535,0.08,
WNBA,2011,202653,Kayla Pedersen,1611661321,TUL,33,23.8,6.8,3.6,1.8,0.149,0.505,0.088,
WNBA,2011,100920,Kelly Mazzante,1611661330,ATL,6,5.6,0.5,0.3,0.0,0.144,0.125,-0.101,
WNBA,2011,100627,Kelly Miller,1611661322,WAS,34,27.7,7.4,2.3,2.8,0.142,0.519,0.063,
WNBA,2011,202254,Kelsey Griffin,1611661323,CON,34,13.0,3.6,3.1,0.5,0.143,0.45,0.1,
WNBA,2011,200704,Kerri Gardin,1611661322,WAS,28,14.0,1.5,2.7,1.0,0.108,0.3,0.042,
WNBA,2011,201484,Ketia Swanier,1611661317,PHO,29,14.8,2.7,1.9,2.3,0.135,0.447,0.043,
WNBA,2011,201913,Kia Vaughn,1611661313,NYL,34,28.1,10.1,6.7,1.1,0.179,0.527,0.113,
WNBA,2011,201911,Kristi Toliver,1611661320,LAS,32,23.6,11.2,1.9,2.9,0.231,0.555,0.097,
WNBA,2011,202663,Krystal Thomas,1611661317,PHO,15,8.0,1.5,0.8,0.1,0.104,0.586,-0.005,
WNBA,2011,201506,LaToya Sanders,1611661320,LAS,20,11.1,3.9,2.4,0.3,0.156,0.576,0.105,
WNBA,2011,100682,Lauren Jackson,1611661328,SEA,13,24.8,12.2,4.9,0.3,0.24,0.517,0.125,
WNBA,2011,100973,Le'coe Willingham,1611661328,SEA,34,19.1,6.4,4.2,1.1,0.182,0.528,0.103,
WNBA,2011,201507,Leilani Mitchell,1611661313,NYL,34,25.4,5.6,2.1,2.9,0.12,0.502,0.067,
WNBA,2011,100915,Lindsay Whalen,1611661324,MIN,34,28.1,13.6,3.5,5.9,0.219,0.575,0.156,
WNBA,2011,201918,Lindsay Wisdom-Hylton,1611661329,CHI,29,8.1,1.7,1.9,0.6,0.141,0.425,0.065,
WNBA,2011,201046,Lindsey Harding,1611661330,ATL,34,30.5,10.5,3.2,4.8,0.172,0.512,0.105,
WNBA,2011,202633,Liz Cambage,1611661321,TUL,33,20.0,11.5,4.7,0.5,0.264,0.586,0.135,
WNBA,2011,100685,Marie Ferdinand-Harris,1611661317,PHO,34,17.4,6.8,1.5,1.1,0.225,0.415,0.031,
WNBA,2011,100887,Marion Jones,1611661321,TUL,14,6.5,0.7,0.4,0.2,0.127,0.22,-0.046,
WNBA,2011,201889,Marissa Coleman,1611661322,WAS,34,27.0,8.6,4.8,1.4,0.169,0.496,0.077,
WNBA,2011,201492,Matee Ajavon,1611661322,WAS,34,31.3,14.7,2.4,3.1,0.255,0.494,0.077,
WNBA,2011,202632,Maya Moore,1611661324,MIN,34,28.0,13.2,4.6,2.6,0.213,0.549,0.123,
WNBA,2011,100729,Michelle Snow,1611661329,CHI,34,24.1,5.9,6.3,1.9,0.151,0.5,0.106,
WNBA,2011,202629,Miranda Ayim,1611661321,TUL,3,14.1,2.7,2.3,0.7,0.136,0.405,-0.006,
